date,Usage_kWh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week,Load_Type
30/11/2018 18:45,45.61,96.90,100.00,11.63,0.00,Weekday,Friday,Maximum_Load
04/08/2018 17:15,2.74,100.00,15.63,0.00,17.32,Weekend,Saturday,Light_Load
03/08/2018 06:45,2.88,40.05,100.00,6.59,0.00,Weekday,Friday,Light_Load
06/02/2018 04:45,4.39,77.67,100.00,3.56,0.00,Weekday,Tuesday,Light_Load
23/09/2018 21:15,2.92,100.00,25.46,0.00,11.09,Weekend,Sunday,Light_Load
18/01/2018 04:45,35.89,79.79,100.00,27.11,0.00,Weekday,Thursday,Light_Load
24/03/2018 04:30,3.13,62.40,100.00,3.92,0.00,Weekend,Saturday,Light_Load
01/03/2018 12:00,40.97,85.51,100.00,24.84,0.00,Weekday,Thursday,Maximum_Load
31/12/2018 05:30,2.99,82.48,99.89,2.05,0.14,Weekday,Monday,Light_Load
10/09/2018 01:30,2.81,44.72,100.00,5.62,0.00,Weekday,Monday,Light_Load
09/10/2018 14:30,66.17,80.03,100.00,49.57,0.00,Weekday,Tuesday,Maximum_Load
14/10/2018 02:30,2.92,49.11,100.00,5.18,0.00,Weekend,Sunday,Light_Load
28/05/2018 03:15,3.38,54.65,100.00,5.18,0.00,Weekday,Monday,Light_Load
08/11/2018 13:45,59.00,88.99,100.00,30.24,0.00,Weekday,Thursday,Medium_Load
17/12/2018 17:45,35.35,100.00,98.96,0.32,5.15,Weekday,Monday,Maximum_Load
23/07/2018 15:45,59.65,87.36,100.00,33.23,0.00,Weekday,Monday,Maximum_Load
26/12/2018 00:30,3.24,79.41,100.00,2.48,0.00,Weekday,Wednesday,Light_Load
04/02/2018 06:30,5.90,70.23,100.00,5.98,0.00,Weekend,Sunday,Light_Load
06/11/2018 02:45,3.67,46.91,100.00,6.91,0.00,Weekday,Tuesday,Light_Load
27/08/2018 01:00,2.99,49.99,100.00,5.18,0.00,Weekday,Monday,Light_Load
05/11/2018 03:00,3.31,53.04,100.00,5.29,0.00,Weekday,Monday,Light_Load
05/06/2018 16:30,104.87,89.97,100.00,50.87,0.00,Weekday,Tuesday,Maximum_Load
08/05/2018 20:15,50.08,94.82,100.00,16.78,0.00,Weekday,Tuesday,Medium_Load
18/07/2018 14:45,60.48,89.70,100.00,29.81,0.00,Weekday,Wednesday,Maximum_Load
06/09/2018 21:45,3.85,100.00,23.27,0.00,16.09,Weekday,Thursday,Medium_Load
16/04/2018 04:45,3.17,63.17,100.00,3.89,0.00,Weekday,Monday,Light_Load
17/07/2018 08:00,3.49,53.03,100.00,5.58,0.00,Weekday,Tuesday,Light_Load
28/06/2018 07:00,2.81,55.52,100.00,4.21,0.00,Weekday,Thursday,Light_Load
19/08/2018 12:45,3.82,100.00,28.27,0.00,12.96,Weekend,Sunday,Light_Load
10/09/2018 07:30,3.02,47.14,100.00,5.65,0.00,Weekday,Monday,Light_Load
03/11/2018 11:00,92.59,96.37,100.00,25.67,0.00,Weekend,Saturday,Maximum_Load
25/07/2018 16:30,81.76,93.09,100.00,32.08,0.00,Weekday,Wednesday,Maximum_Load
07/10/2018 04:00,2.74,46.76,100.00,5.18,0.00,Weekend,Sunday,Light_Load
25/05/2018 19:00,32.54,99.96,99.79,0.94,2.09,Weekday,Friday,Medium_Load
25/07/2018 01:15,3.13,59.03,100.00,4.28,0.00,Weekday,Wednesday,Light_Load
05/11/2018 17:30,62.75,88.77,100.00,32.54,0.11,Weekday,Monday,Maximum_Load
28/02/2018 21:30,6.16,100.00,23.24,0.00,25.78,Weekday,Wednesday,Medium_Load
31/05/2018 11:45,64.04,74.73,100.00,56.95,0.00,Weekday,Thursday,Maximum_Load
11/07/2018 02:30,2.74,57.59,100.00,3.89,0.00,Weekday,Wednesday,Light_Load
20/02/2018 03:30,5.83,74.95,100.00,5.15,0.00,Weekday,Tuesday,Light_Load
31/08/2018 05:00,2.77,44.72,100.00,5.54,0.00,Weekday,Friday,Light_Load
31/10/2018 14:15,112.25,87.95,100.00,60.73,0.00,Weekday,Wednesday,Maximum_Load
14/12/2018 19:00,26.32,100.00,94.09,0.00,9.47,Weekday,Friday,Maximum_Load
31/07/2018 18:00,4.57,100.00,17.63,0.00,25.52,Weekday,Tuesday,Medium_Load
25/07/2018 22:45,3.24,64.68,100.00,3.82,0.00,Weekday,Wednesday,Medium_Load
17/11/2018 18:30,4.03,100.00,39.69,0.00,9.32,Weekend,Saturday,Maximum_Load
21/03/2018 05:45,3.42,67.78,100.00,3.71,0.00,Weekday,Wednesday,Light_Load
17/02/2018 16:30,3.64,100.00,20.36,0.00,17.50,Weekend,Saturday,Light_Load
01/09/2018 09:30,32.90,96.67,100.00,8.71,0.00,Weekend,Saturday,Medium_Load
12/01/2018 23:15,4.72,78.62,100.00,3.71,0.00,Weekday,Friday,Light_Load
06/02/2018 23:00,41.11,82.28,100.00,28.40,0.00,Weekday,Tuesday,Maximum_Load
06/09/2018 05:00,3.06,46.47,100.00,5.83,0.00,Weekday,Thursday,Light_Load
20/02/2018 15:00,99.58,96.49,100.00,27.11,0.00,Weekday,Tuesday,Medium_Load
29/10/2018 15:30,88.96,92.10,100.00,37.62,0.00,Weekday,Monday,Maximum_Load
28/09/2018 08:30,38.59,66.47,100.00,43.38,0.00,Weekday,Friday,Light_Load
06/12/2018 02:45,3.38,77.68,99.99,2.74,0.04,Weekday,Thursday,Light_Load
02/02/2018 13:45,47.84,97.42,100.00,11.09,0.00,Weekday,Friday,Medium_Load
31/05/2018 23:15,2.84,51.32,100.00,4.75,0.00,Weekday,Thursday,Light_Load
07/04/2018 09:45,76.36,98.92,100.00,11.34,0.25,Weekend,Saturday,Medium_Load
16/06/2018 03:30,2.84,48.58,100.00,5.11,0.00,Weekend,Saturday,Light_Load
25/01/2018 05:30,37.33,81.66,100.00,26.39,0.00,Weekday,Thursday,Light_Load
19/09/2018 02:45,2.74,47.26,100.00,5.11,0.00,Weekday,Wednesday,Light_Load
27/12/2018 22:30,3.85,81.87,99.57,2.70,0.36,Weekday,Thursday,Maximum_Load
25/12/2018 00:45,3.89,79.29,99.79,2.99,0.25,Weekday,Tuesday,Light_Load
07/07/2018 18:45,3.49,100.00,25.74,0.00,13.10,Weekend,Saturday,Medium_Load
15/02/2018 20:15,3.31,100.00,18.44,0.00,17.64,Weekday,Thursday,Light_Load
06/11/2018 04:30,3.06,50.86,100.00,5.18,0.00,Weekday,Tuesday,Light_Load
12/11/2018 12:30,5.00,100.00,28.51,0.00,16.81,Weekday,Monday,Medium_Load
31/01/2018 14:30,143.82,93.06,100.00,56.56,0.00,Weekday,Wednesday,Medium_Load
16/09/2018 12:00,3.20,100.00,35.23,0.00,8.50,Weekend,Sunday,Light_Load
11/04/2018 10:15,57.92,90.46,100.00,27.29,0.00,Weekday,Wednesday,Maximum_Load
06/02/2018 18:15,92.77,95.44,100.00,29.02,0.00,Weekday,Tuesday,Maximum_Load
29/04/2018 22:45,3.28,55.94,100.00,4.86,0.00,Weekend,Sunday,Light_Load
24/09/2018 09:30,2.84,100.00,26.25,0.00,10.44,Weekday,Monday,Light_Load
12/10/2018 11:00,51.34,88.20,100.00,27.43,0.00,Weekday,Friday,Maximum_Load
12/02/2018 16:30,50.90,99.53,99.97,4.93,1.19,Weekday,Monday,Medium_Load
29/03/2018 04:45,3.53,58.22,100.00,4.93,0.00,Weekday,Thursday,Light_Load
31/08/2018 09:15,113.04,88.04,100.00,60.88,0.00,Weekday,Friday,Medium_Load
14/12/2018 17:30,62.64,95.81,100.00,18.72,0.00,Weekday,Friday,Maximum_Load
26/06/2018 11:45,46.15,80.68,100.00,33.80,0.00,Weekday,Tuesday,Maximum_Load
31/03/2018 06:15,2.74,57.59,100.00,3.89,0.00,Weekend,Saturday,Light_Load
26/04/2018 02:15,3.42,59.92,100.00,4.57,0.00,Weekday,Thursday,Light_Load
26/08/2018 05:30,2.59,47.87,100.00,4.75,0.00,Weekend,Sunday,Light_Load
01/04/2018 02:00,2.84,57.60,100.00,4.03,0.00,Weekend,Sunday,Light_Load
06/01/2018 10:15,4.28,100.00,18.04,0.00,23.33,Weekend,Saturday,Light_Load
02/12/2018 01:30,4.43,76.41,100.00,3.74,0.00,Weekend,Sunday,Light_Load
03/08/2018 01:45,2.99,42.88,100.00,6.30,0.00,Weekday,Friday,Light_Load
12/02/2018 15:30,58.50,96.72,100.00,15.37,0.04,Weekday,Monday,Medium_Load
23/08/2018 19:30,45.54,94.40,100.00,15.91,0.00,Weekday,Thursday,Medium_Load
07/06/2018 14:45,82.69,91.39,100.00,36.72,0.00,Weekday,Thursday,Maximum_Load
02/05/2018 19:30,75.13,96.30,100.00,21.02,0.00,Weekday,Wednesday,Medium_Load
12/11/2018 11:00,57.71,90.44,100.00,27.22,0.00,Weekday,Monday,Maximum_Load
23/11/2018 10:00,75.67,90.08,100.00,36.47,0.00,Weekday,Friday,Medium_Load
11/01/2018 13:15,95.40,92.03,100.00,40.54,0.00,Weekday,Thursday,Medium_Load
03/12/2018 14:00,65.02,86.95,100.00,36.94,0.00,Weekday,Monday,Medium_Load
15/05/2018 05:00,3.46,62.16,100.00,4.36,0.00,Weekday,Tuesday,Light_Load
23/09/2018 13:15,2.77,100.00,24.46,0.00,10.98,Weekend,Sunday,Light_Load
07/02/2018 07:00,4.75,66.81,100.00,5.29,0.00,Weekday,Wednesday,Light_Load
22/03/2018 18:30,42.23,89.55,100.00,20.99,0.00,Weekday,Thursday,Medium_Load
05/05/2018 07:00,2.99,57.54,100.00,4.25,0.00,Weekend,Saturday,Light_Load
29/05/2018 08:15,30.67,76.38,100.00,25.92,0.00,Weekday,Tuesday,Light_Load
10/03/2018 14:30,29.09,100.00,96.12,0.14,8.35,Weekend,Saturday,Maximum_Load
04/03/2018 08:45,3.10,59.94,99.68,4.14,0.25,Weekend,Sunday,Light_Load
09/11/2018 05:30,2.88,57.76,100.00,4.07,0.00,Weekday,Friday,Light_Load
13/09/2018 14:30,51.44,80.82,100.00,37.48,0.00,Weekday,Thursday,Maximum_Load
05/12/2018 23:15,4.00,74.70,99.98,3.56,0.07,Weekday,Wednesday,Light_Load
16/04/2018 21:45,5.36,100.00,20.30,0.00,25.85,Weekday,Monday,Medium_Load
01/02/2018 23:30,105.16,88.66,100.00,54.86,0.00,Weekday,Thursday,Light_Load
19/02/2018 11:30,61.49,87.61,100.00,33.84,0.00,Weekday,Monday,Maximum_Load
23/09/2018 10:30,2.70,100.00,23.30,0.00,11.27,Weekend,Sunday,Light_Load
26/05/2018 15:30,36.43,98.80,99.96,5.69,1.01,Weekend,Saturday,Maximum_Load
17/07/2018 13:00,4.25,100.00,54.84,0.00,6.48,Weekday,Tuesday,Medium_Load
04/01/2018 15:15,115.49,94.20,100.00,41.15,0.00,Weekday,Thursday,Medium_Load
20/02/2018 12:00,88.20,91.78,100.00,38.16,0.00,Weekday,Tuesday,Maximum_Load
20/10/2018 05:15,3.60,46.57,100.00,6.84,0.00,Weekend,Saturday,Light_Load
06/02/2018 03:30,6.34,75.30,100.00,5.54,0.00,Weekday,Tuesday,Light_Load
12/07/2018 14:15,39.53,94.97,98.24,13.03,7.52,Weekday,Thursday,Maximum_Load
14/06/2018 10:00,45.58,96.23,100.00,12.89,0.00,Weekday,Thursday,Medium_Load
16/06/2018 09:30,24.08,99.99,96.99,0.25,6.05,Weekend,Saturday,Medium_Load
08/02/2018 14:45,85.61,89.77,100.00,42.01,0.00,Weekday,Thursday,Medium_Load
07/11/2018 02:00,2.92,54.43,100.00,4.50,0.00,Weekday,Wednesday,Light_Load
04/05/2018 18:00,101.38,94.36,100.00,35.57,0.00,Weekday,Friday,Medium_Load
16/04/2018 03:15,3.10,62.32,100.00,3.89,0.00,Weekday,Monday,Light_Load
07/12/2018 22:00,4.28,100.00,20.21,0.00,20.74,Weekday,Friday,Medium_Load
03/01/2018 05:45,4.57,71.80,100.00,4.43,0.00,Weekday,Wednesday,Light_Load
10/04/2018 15:30,56.74,92.03,100.00,24.12,0.00,Weekday,Tuesday,Maximum_Load
12/02/2018 10:15,127.87,91.30,100.00,57.13,0.00,Weekday,Monday,Maximum_Load
13/06/2018 11:15,105.16,90.42,100.00,49.68,0.00,Weekday,Wednesday,Maximum_Load
15/05/2018 21:00,31.46,99.82,98.43,1.87,5.65,Weekday,Tuesday,Medium_Load
18/01/2018 08:15,53.39,79.62,100.00,40.57,0.00,Weekday,Thursday,Light_Load
30/01/2018 14:45,75.64,91.12,100.00,34.20,0.00,Weekday,Tuesday,Medium_Load
12/06/2018 18:30,83.59,88.68,100.00,43.56,0.00,Weekday,Tuesday,Medium_Load
03/11/2018 23:45,3.28,52.41,100.00,5.33,0.00,Weekend,Saturday,Light_Load
05/12/2018 14:30,61.52,83.26,100.00,40.93,0.00,Weekday,Wednesday,Medium_Load
03/11/2018 07:45,3.31,55.98,100.00,4.90,0.00,Weekend,Saturday,Light_Load
26/03/2018 04:45,3.10,65.99,100.00,3.53,0.00,Weekday,Monday,Light_Load
22/06/2018 08:00,8.75,65.55,100.00,10.08,0.00,Weekday,Friday,Light_Load
15/06/2018 00:30,3.53,57.06,100.00,5.08,0.00,Weekday,Friday,Light_Load
22/09/2018 23:00,2.77,37.87,100.00,6.77,0.00,Weekend,Saturday,Light_Load
20/12/2018 05:15,3.35,82.44,99.91,2.30,0.14,Weekday,Thursday,Light_Load
25/07/2018 08:15,17.75,68.73,100.00,18.76,0.00,Weekday,Wednesday,Light_Load
21/11/2018 20:30,98.60,95.25,100.00,31.54,0.00,Weekday,Wednesday,Medium_Load
07/11/2018 17:00,62.06,86.31,100.00,36.32,0.00,Weekday,Wednesday,Medium_Load
26/06/2018 14:45,55.33,91.09,100.00,25.06,0.00,Weekday,Tuesday,Maximum_Load
27/11/2018 23:15,23.62,85.03,100.00,14.62,0.00,Weekday,Tuesday,Light_Load
10/09/2018 23:15,2.63,46.77,100.00,4.97,0.00,Weekday,Monday,Light_Load
19/06/2018 18:15,35.82,88.37,99.91,18.97,1.48,Weekday,Tuesday,Medium_Load
16/02/2018 08:45,3.17,61.83,99.90,4.03,0.14,Weekday,Friday,Light_Load
29/07/2018 17:45,2.99,100.00,18.11,0.00,16.24,Weekend,Sunday,Medium_Load
08/03/2018 04:45,3.67,72.76,100.00,3.46,0.00,Weekday,Thursday,Light_Load
26/07/2018 21:30,3.78,100.00,21.80,0.00,16.92,Weekday,Thursday,Medium_Load
28/01/2018 22:15,4.28,96.35,38.28,1.19,10.33,Weekend,Sunday,Maximum_Load
01/06/2018 15:45,41.26,94.37,100.00,14.47,0.00,Weekday,Friday,Maximum_Load
26/01/2018 14:30,87.80,93.78,100.00,32.51,0.00,Weekday,Friday,Medium_Load
18/02/2018 07:45,3.10,64.12,100.00,3.71,0.00,Weekend,Sunday,Light_Load
12/12/2018 12:00,49.64,95.78,99.93,14.90,1.80,Weekday,Wednesday,Maximum_Load
02/02/2018 15:15,55.62,97.87,100.00,11.66,0.00,Weekday,Friday,Medium_Load
15/08/2018 17:15,5.40,100.00,26.91,0.00,19.33,Weekday,Wednesday,Medium_Load
27/02/2018 15:30,48.56,94.08,100.00,17.50,0.00,Weekday,Tuesday,Medium_Load
02/08/2018 19:00,2.95,100.00,17.68,0.00,16.42,Weekday,Thursday,Light_Load
23/06/2018 15:45,29.12,99.87,99.87,1.51,1.51,Weekend,Saturday,Maximum_Load
03/07/2018 15:15,67.00,88.80,100.00,34.70,0.00,Weekday,Tuesday,Maximum_Load
19/04/2018 18:00,29.70,100.00,95.60,0.00,9.11,Weekday,Thursday,Medium_Load
12/12/2018 12:15,27.97,100.00,97.69,0.00,6.12,Weekday,Wednesday,Medium_Load
28/06/2018 12:00,50.94,80.55,100.00,37.48,0.00,Weekday,Thursday,Maximum_Load
02/10/2018 04:00,2.56,49.78,100.00,4.46,0.00,Weekday,Tuesday,Light_Load
04/10/2018 22:15,3.42,50.34,99.99,5.87,0.04,Weekday,Thursday,Medium_Load
16/01/2018 18:15,49.79,86.40,99.99,29.02,0.54,Weekday,Tuesday,Maximum_Load
08/04/2018 10:00,79.09,98.08,99.99,15.73,0.94,Weekend,Sunday,Medium_Load
03/12/2018 09:45,66.38,91.99,100.00,28.30,0.00,Weekday,Monday,Medium_Load
22/11/2018 08:30,101.48,86.44,100.00,59.04,0.00,Weekday,Thursday,Light_Load
02/11/2018 21:00,48.02,89.89,99.94,23.40,1.73,Weekday,Friday,Medium_Load
19/03/2018 15:00,56.41,90.49,100.00,26.53,0.00,Weekday,Monday,Maximum_Load
12/12/2018 22:45,4.25,77.91,99.95,3.42,0.14,Weekday,Wednesday,Maximum_Load
20/08/2018 05:30,2.59,47.56,100.00,4.79,0.00,Weekday,Monday,Light_Load
08/12/2018 01:15,5.15,80.32,100.00,3.82,0.00,Weekend,Saturday,Light_Load
05/11/2018 04:15,3.64,50.27,100.00,6.26,0.00,Weekday,Monday,Light_Load
05/11/2018 16:45,54.65,85.94,100.00,32.51,0.00,Weekday,Monday,Medium_Load
20/03/2018 19:00,40.28,99.84,99.96,2.30,1.12,Weekday,Tuesday,Medium_Load
09/06/2018 04:15,2.99,47.23,100.00,5.58,0.00,Weekend,Saturday,Light_Load
25/11/2018 06:00,3.53,75.14,100.00,3.10,0.00,Weekend,Sunday,Light_Load
18/09/2018 02:30,2.95,47.94,100.00,5.40,0.00,Weekday,Tuesday,Light_Load
12/06/2018 02:30,3.10,49.03,100.00,5.51,0.00,Weekday,Tuesday,Light_Load
31/08/2018 03:45,2.74,45.25,100.00,5.40,0.00,Weekday,Friday,Light_Load
13/03/2018 13:45,106.70,91.75,100.00,46.26,0.00,Weekday,Tuesday,Maximum_Load
26/06/2018 02:45,2.66,58.69,100.00,3.67,0.00,Weekday,Tuesday,Light_Load
15/02/2018 06:00,3.42,56.46,100.00,5.00,0.00,Weekday,Thursday,Light_Load
19/06/2018 20:30,32.87,99.00,100.00,4.68,0.04,Weekday,Tuesday,Medium_Load
10/12/2018 15:15,69.62,90.66,100.00,32.40,0.00,Weekday,Monday,Medium_Load
12/07/2018 23:30,2.66,55.76,100.00,3.96,0.00,Weekday,Thursday,Light_Load
22/03/2018 19:00,43.20,99.55,100.00,4.10,0.43,Weekday,Thursday,Medium_Load
15/02/2018 21:15,3.85,100.00,16.61,0.00,22.86,Weekday,Thursday,Light_Load
20/05/2018 13:15,6.95,100.00,35.95,0.00,18.04,Weekend,Sunday,Maximum_Load
31/03/2018 17:15,2.92,100.00,16.46,0.00,17.50,Weekend,Saturday,Light_Load
05/02/2018 14:45,110.41,96.51,100.00,29.95,0.00,Weekday,Monday,Medium_Load
26/03/2018 14:30,88.16,96.62,100.00,23.51,0.00,Weekday,Monday,Maximum_Load
05/10/2018 16:15,50.40,91.58,100.00,22.10,0.00,Weekday,Friday,Maximum_Load
31/05/2018 22:00,3.67,100.00,18.26,0.00,19.76,Weekday,Thursday,Medium_Load
31/05/2018 01:00,2.95,47.20,100.00,5.51,0.00,Weekday,Thursday,Light_Load
26/09/2018 07:15,2.52,41.59,100.00,5.51,0.00,Weekday,Wednesday,Light_Load
07/10/2018 21:15,2.99,100.00,22.97,0.00,12.67,Weekend,Sunday,Light_Load
04/11/2018 08:00,3.17,47.96,100.00,5.80,0.00,Weekend,Sunday,Light_Load
26/09/2018 03:30,2.63,43.53,100.00,5.44,0.00,Weekday,Wednesday,Light_Load
18/06/2018 20:00,37.37,97.07,100.00,9.25,0.00,Weekday,Monday,Medium_Load
25/10/2018 02:45,3.71,44.72,100.00,7.42,0.00,Weekday,Thursday,Light_Load
25/06/2018 17:30,42.44,95.89,99.96,12.56,1.15,Weekday,Monday,Medium_Load
10/02/2018 02:45,6.66,75.86,100.00,5.72,0.00,Weekend,Saturday,Light_Load
15/04/2018 19:00,3.28,100.00,18.58,0.00,17.35,Weekend,Sunday,Light_Load
05/01/2018 04:30,4.61,69.87,100.00,4.72,0.00,Weekday,Friday,Light_Load
25/03/2018 18:15,3.82,100.00,41.44,0.00,8.39,Weekend,Sunday,Medium_Load
19/11/2018 21:30,3.82,100.00,17.38,0.00,21.64,Weekday,Monday,Medium_Load
17/02/2018 08:45,3.20,56.44,99.90,4.68,0.14,Weekend,Saturday,Light_Load
21/03/2018 08:00,7.27,80.49,100.00,5.36,0.00,Weekday,Wednesday,Light_Load
07/09/2018 09:45,103.90,93.70,100.00,38.74,0.00,Weekday,Friday,Medium_Load
31/05/2018 16:00,116.93,93.07,100.00,45.97,0.00,Weekday,Thursday,Maximum_Load
01/12/2018 21:15,4.75,100.00,22.44,0.00,20.63,Weekend,Saturday,Medium_Load
12/08/2018 02:00,2.81,45.69,100.00,5.47,0.00,Weekend,Sunday,Light_Load
20/08/2018 00:45,2.95,54.49,100.00,4.54,0.00,Weekday,Monday,Light_Load
02/10/2018 22:00,3.67,100.00,22.24,0.00,16.09,Weekday,Tuesday,Medium_Load
07/03/2018 07:15,3.64,72.88,100.00,3.42,0.00,Weekday,Wednesday,Light_Load
11/08/2018 17:15,5.62,100.00,22.59,0.00,24.23,Weekend,Saturday,Medium_Load
30/10/2018 17:45,30.10,99.99,99.60,0.43,2.70,Weekday,Tuesday,Medium_Load
10/10/2018 06:45,2.74,50.85,100.00,4.64,0.00,Weekday,Wednesday,Light_Load
30/12/2018 20:00,3.24,100.00,21.89,0.00,14.44,Weekend,Sunday,Light_Load
26/07/2018 23:30,2.74,46.97,100.00,5.15,0.00,Weekday,Thursday,Light_Load
20/12/2018 07:00,4.03,81.74,99.69,2.84,0.32,Weekday,Thursday,Light_Load
28/08/2018 14:30,50.40,89.24,100.00,25.49,0.00,Weekday,Tuesday,Maximum_Load
18/11/2018 06:15,3.35,50.28,100.00,5.76,0.00,Weekend,Sunday,Light_Load
20/02/2018 20:15,68.69,95.91,100.00,20.27,0.00,Weekday,Tuesday,Medium_Load
13/09/2018 11:15,50.33,90.08,100.00,24.26,0.00,Weekday,Thursday,Maximum_Load
29/05/2018 09:15,49.18,89.42,100.00,24.62,0.00,Weekday,Tuesday,Medium_Load
20/12/2018 13:45,71.50,91.63,100.00,31.25,0.00,Weekday,Thursday,Medium_Load
18/08/2018 13:30,44.28,93.26,100.00,17.14,0.00,Weekend,Saturday,Maximum_Load
30/05/2018 02:00,2.95,51.89,100.00,4.86,0.00,Weekday,Wednesday,Light_Load
10/07/2018 08:45,53.60,70.38,100.00,54.11,0.00,Weekday,Tuesday,Light_Load
16/03/2018 18:45,84.53,93.24,100.00,32.76,0.00,Weekday,Friday,Medium_Load
15/10/2018 16:45,108.32,88.70,100.00,56.38,0.00,Weekday,Monday,Maximum_Load
07/06/2018 06:00,2.95,45.34,100.00,5.80,0.00,Weekday,Thursday,Light_Load
14/09/2018 22:45,2.84,43.98,100.00,5.80,0.00,Weekday,Friday,Medium_Load
11/11/2018 11:30,3.02,100.00,24.22,0.00,12.10,Weekend,Sunday,Light_Load
25/11/2018 19:00,2.99,100.00,20.24,0.00,14.47,Weekend,Sunday,Light_Load
13/09/2018 04:45,2.81,51.80,100.00,4.64,0.00,Weekday,Thursday,Light_Load
07/01/2018 11:30,3.42,100.00,55.85,0.00,5.08,Weekend,Sunday,Light_Load
07/08/2018 12:45,5.80,100.00,34.04,0.00,16.02,Weekday,Tuesday,Medium_Load
05/07/2018 22:00,4.00,100.00,18.47,0.00,21.28,Weekday,Thursday,Medium_Load
08/12/2018 10:30,31.43,100.00,99.17,0.29,4.07,Weekend,Saturday,Maximum_Load
06/10/2018 23:15,3.56,48.96,100.00,6.34,0.00,Weekend,Saturday,Light_Load
18/11/2018 21:30,3.13,100.00,25.70,0.00,11.77,Weekend,Sunday,Medium_Load
14/06/2018 19:30,49.97,89.32,100.00,25.16,0.00,Weekday,Thursday,Medium_Load
27/07/2018 17:00,54.40,95.20,100.00,17.50,0.00,Weekday,Friday,Maximum_Load
08/02/2018 23:15,84.24,86.28,100.00,49.36,0.00,Weekday,Thursday,Light_Load
04/11/2018 17:30,3.89,100.00,21.37,0.00,17.78,Weekend,Sunday,Maximum_Load
05/07/2018 15:00,47.59,94.75,100.00,16.06,0.00,Weekday,Thursday,Maximum_Load
05/11/2018 23:30,3.78,48.37,100.00,6.84,0.00,Weekday,Monday,Light_Load
04/08/2018 01:45,3.42,48.78,100.00,6.12,0.00,Weekend,Saturday,Light_Load
21/01/2018 04:30,37.33,80.24,100.00,27.76,0.00,Weekend,Sunday,Light_Load
14/07/2018 11:45,38.16,76.72,100.00,31.90,0.00,Weekend,Saturday,Maximum_Load
13/10/2018 10:00,37.22,96.45,100.00,10.19,0.00,Weekend,Saturday,Medium_Load
18/04/2018 22:00,3.89,100.00,14.58,0.00,26.39,Weekday,Wednesday,Medium_Load
20/04/2018 11:00,68.69,88.36,100.00,36.40,0.00,Weekday,Friday,Maximum_Load
19/09/2018 11:00,43.34,94.63,100.00,14.80,0.00,Weekday,Wednesday,Maximum_Load
17/11/2018 11:45,127.98,90.97,100.00,58.43,0.00,Weekend,Saturday,Maximum_Load
04/05/2018 23:00,3.60,67.27,100.00,3.96,0.00,Weekday,Friday,Medium_Load
14/02/2018 20:15,3.53,100.00,20.50,0.00,16.85,Weekday,Wednesday,Light_Load
13/03/2018 08:15,21.06,71.74,100.00,20.45,0.00,Weekday,Tuesday,Light_Load
15/02/2018 07:00,3.24,54.38,100.00,5.00,0.00,Weekday,Thursday,Light_Load
12/12/2018 17:45,32.90,100.00,98.91,0.04,4.90,Weekday,Wednesday,Maximum_Load
14/12/2018 23:45,4.03,78.98,99.90,3.13,0.18,Weekday,Friday,Light_Load
14/06/2018 00:45,2.84,54.93,100.00,4.32,0.00,Weekday,Thursday,Light_Load
01/06/2018 22:00,3.71,100.00,14.64,0.00,25.06,Weekday,Friday,Medium_Load
26/09/2018 04:30,2.56,42.84,100.00,5.40,0.00,Weekday,Wednesday,Light_Load
02/10/2018 17:45,31.03,99.89,99.93,1.44,1.15,Weekday,Tuesday,Medium_Load
31/05/2018 15:45,82.76,91.26,100.00,37.08,0.00,Weekday,Thursday,Maximum_Load
16/10/2018 10:00,114.62,90.67,100.00,53.32,0.00,Weekday,Tuesday,Medium_Load
01/02/2018 09:45,79.74,93.13,100.00,31.18,0.00,Weekday,Thursday,Medium_Load
04/02/2018 20:15,4.10,100.00,22.77,0.00,17.53,Weekend,Sunday,Light_Load
29/05/2018 23:00,3.53,61.72,100.00,4.50,0.00,Weekday,Tuesday,Medium_Load
18/07/2018 17:00,53.17,92.69,100.00,21.53,0.00,Weekday,Wednesday,Maximum_Load
01/01/2018 08:45,3.49,61.63,99.87,4.46,0.18,Weekday,Monday,Light_Load
15/11/2018 11:45,121.64,88.25,100.00,64.84,0.00,Weekday,Thursday,Maximum_Load
12/12/2018 05:15,3.46,80.83,100.00,2.52,0.00,Weekday,Wednesday,Light_Load
28/12/2018 00:30,3.78,85.03,99.14,2.34,0.50,Weekday,Friday,Light_Load
24/11/2018 14:15,4.57,100.00,20.83,0.00,21.46,Weekend,Saturday,Light_Load
15/09/2018 13:30,40.97,93.98,100.00,14.90,0.00,Weekend,Saturday,Maximum_Load
14/08/2018 10:30,91.80,88.66,100.00,47.88,0.00,Weekday,Tuesday,Maximum_Load
17/11/2018 06:00,3.28,61.46,100.00,4.21,0.00,Weekend,Saturday,Light_Load
18/04/2018 07:15,3.49,65.46,100.00,4.03,0.00,Weekday,Wednesday,Light_Load
21/01/2018 21:15,4.28,100.00,21.09,0.00,19.84,Weekend,Sunday,Light_Load
14/07/2018 12:00,24.59,76.01,100.00,21.02,0.00,Weekend,Saturday,Maximum_Load
22/02/2018 14:00,110.48,94.36,100.00,38.77,0.00,Weekday,Thursday,Medium_Load
